entry_date,title,artist,peak,peak_date,weeks_top_ten,year,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
February 23,"""Charlie Brown""",The Coasters,2,March 9,8,1959,spotify:track:6Q0aBakbTsjQO6iGdxmXlx,0.646,0.628,3.0,-8.794,1.0,0.243,0.404,5.03e-06,0.00967,0.881,125.705,audio_features,6Q0aBakbTsjQO6iGdxmXlx,spotify:track:6Q0aBakbTsjQO6iGdxmXlx,https://api.spotify.com/v1/tracks/6Q0aBakbTsjQO6iGdxmXlx,https://api.spotify.com/v1/audio-analysis/6Q0aBakbTsjQO6iGdxmXlx,141667.0,4.0
February 23,"""I Cried a Tear""",LaVern Baker,6,February 23,3,1959,spotify:track:28dTB69zJBpBIiDH32Jp1M,0.348,0.179,9.0,-13.394,1.0,0.0315,0.93,0.0016,0.0992,0.547,169.232,audio_features,28dTB69zJBpBIiDH32Jp1M,spotify:track:28dTB69zJBpBIiDH32Jp1M,https://api.spotify.com/v1/tracks/28dTB69zJBpBIiDH32Jp1M,https://api.spotify.com/v1/audio-analysis/28dTB69zJBpBIiDH32Jp1M,155853.0,3.0
February 23,"""Tall Paul""",Annette,7,February 23,1,1959,spotify:track:7oJujJSTfOKP1Gw95dK3Sy,0.382,0.543,3.0,-9.582,1.0,0.0442,0.676,4.94e-05,0.31,0.961,202.42,audio_features,7oJujJSTfOKP1Gw95dK3Sy,spotify:track:7oJujJSTfOKP1Gw95dK3Sy,https://api.spotify.com/v1/tracks/7oJujJSTfOKP1Gw95dK3Sy,https://api.spotify.com/v1/audio-analysis/7oJujJSTfOKP1Gw95dK3Sy,97080.0,4.0
February 23,"""Petite Fleur""",Chris Barber,5,March 2,3,1959,spotify:track:49ENB0tgwiU80dvt57WQ5x,0.7,0.122,8.0,-16.596,0.0,0.0382,0.915,0.762,0.133,0.522,112.29,audio_features,49ENB0tgwiU80dvt57WQ5x,spotify:track:49ENB0tgwiU80dvt57WQ5x,https://api.spotify.com/v1/tracks/49ENB0tgwiU80dvt57WQ5x,https://api.spotify.com/v1/audio-analysis/49ENB0tgwiU80dvt57WQ5x,164360.0,4.0
February 23,"""Peter Gunn""",Ray Anthony,8,March 2,3,1959,spotify:track:1wrd5zpLwDElC8I5ReuCmP,0.616,0.683,7.0,-8.567,0.0,0.0311,0.662,0.98,0.309,0.906,118.84,audio_features,1wrd5zpLwDElC8I5ReuCmP,spotify:track:1wrd5zpLwDElC8I5ReuCmP,https://api.spotify.com/v1/tracks/1wrd5zpLwDElC8I5ReuCmP,https://api.spotify.com/v1/audio-analysis/1wrd5zpLwDElC8I5ReuCmP,111267.0,4.0
March 2,"""Venus""",Frankie Avalon,1,March 9,10,1959,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,0.576,0.347,10.0,-18.755,1.0,0.0317,0.852,0.599,0.124,0.85,114.883,audio_features,5kqXQHIgQ6UfFP9LfqPNgG,spotify:track:5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/tracks/5kqXQHIgQ6UfFP9LfqPNgG,https://api.spotify.com/v1/audio-analysis/5kqXQHIgQ6UfFP9LfqPNgG,144483.0,4.0
March 2,"""Alvins Harmonica""",The Chipmunks with David Seville,3,March 16,6,1959,spotify:track:4aqEPeDRi8EXbOxFwIoaJ8,0.532,0.522,8.0,-7.395,1.0,0.0479,0.506,0.167,0.215,0.764,117.878,audio_features,4aqEPeDRi8EXbOxFwIoaJ8,spotify:track:4aqEPeDRi8EXbOxFwIoaJ8,https://api.spotify.com/v1/tracks/4aqEPeDRi8EXbOxFwIoaJ8,https://api.spotify.com/v1/audio-analysis/4aqEPeDRi8EXbOxFwIoaJ8,162973.0,4.0
March 9,"""Ive Had It""",The Bell Notes,6,March 9,4,1959,spotify:track:4kj6CdWwrpReAYZjX9Srxq,0.542,0.781,4.0,-12.592,1.0,0.109,0.816,0.0283,0.263,0.935,147.183,audio_features,4kj6CdWwrpReAYZjX9Srxq,spotify:track:4kj6CdWwrpReAYZjX9Srxq,https://api.spotify.com/v1/tracks/4kj6CdWwrpReAYZjX9Srxq,https://api.spotify.com/v1/audio-analysis/4kj6CdWwrpReAYZjX9Srxq,162560.0,4.0
March 9,"""Its Just a Matter of Time""",Brook Benton,3,April 6,7,1959,spotify:track:3UjVdOZBluypI9Qdc4IPsB,0.571,0.273,3.0,-13.659,1.0,0.0331,0.858,0.151,0.17,0.471,100.966,audio_features,3UjVdOZBluypI9Qdc4IPsB,spotify:track:3UjVdOZBluypI9Qdc4IPsB,https://api.spotify.com/v1/tracks/3UjVdOZBluypI9Qdc4IPsB,https://api.spotify.com/v1/audio-analysis/3UjVdOZBluypI9Qdc4IPsB,145067.0,3.0
March 16,"""Tragedy""",Thomas Wayne,5,March 23,6,1959,spotify:track:7HX8vPJ5pGW7ZjSGsQym5Y,0.215,0.142,1.0,-14.35,1.0,0.0285,0.991,0.018,0.14,0.158,73.84,audio_features,7HX8vPJ5pGW7ZjSGsQym5Y,spotify:track:7HX8vPJ5pGW7ZjSGsQym5Y,https://api.spotify.com/v1/tracks/7HX8vPJ5pGW7ZjSGsQym5Y,https://api.spotify.com/v1/audio-analysis/7HX8vPJ5pGW7ZjSGsQym5Y,131507.0,4.0
March 16,"""Never Be Anyone Else But You""",Ricky Nelson,6,April 6,6,1959,spotify:track:0snHlyyyUp2hKYEz7ffmkx,0.577,0.45,0.0,-10.327,1.0,0.0352,0.127,7.28e-05,0.138,0.711,141.703,audio_features,0snHlyyyUp2hKYEz7ffmkx,spotify:track:0snHlyyyUp2hKYEz7ffmkx,https://api.spotify.com/v1/tracks/0snHlyyyUp2hKYEz7ffmkx,https://api.spotify.com/v1/audio-analysis/0snHlyyyUp2hKYEz7ffmkx,136267.0,3.0
March 23,"""Come Softly to Me""",The Fleetwoods,1,April 13,8,1959,spotify:track:603N4XGJUTbK760GLCvIIs,0.601,0.095,1.0,-18.478,1.0,0.0374,0.93,0.000285,0.116,0.672,122.975,audio_features,603N4XGJUTbK760GLCvIIs,spotify:track:603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/tracks/603N4XGJUTbK760GLCvIIs,https://api.spotify.com/v1/audio-analysis/603N4XGJUTbK760GLCvIIs,144933.0,4.0
March 30,"""Pink Shoe Laces""",Dodie Stevens,3,April 13,8,1959,spotify:track:2DifRe6kiKZjeB1IqFl2jJ,0.758,0.587,5.0,-10.462,0.0,0.107,0.678,0.0,0.324,0.882,85.81,audio_features,2DifRe6kiKZjeB1IqFl2jJ,spotify:track:2DifRe6kiKZjeB1IqFl2jJ,https://api.spotify.com/v1/tracks/2DifRe6kiKZjeB1IqFl2jJ,https://api.spotify.com/v1/audio-analysis/2DifRe6kiKZjeB1IqFl2jJ,145160.0,4.0
March 30,"""Its Late""",Ricky Nelson,9,April 6,3,1959,spotify:track:5fWoxLPLPaJUy3Iostzl1C,0.6,0.795,8.0,-8.077,1.0,0.0629,0.79,0.0,0.0949,0.898,82.868,audio_features,5fWoxLPLPaJUy3Iostzl1C,spotify:track:5fWoxLPLPaJUy3Iostzl1C,https://api.spotify.com/v1/tracks/5fWoxLPLPaJUy3Iostzl1C,https://api.spotify.com/v1/audio-analysis/5fWoxLPLPaJUy3Iostzl1C,119667.0,4.0
April 6,"""Guitar Boogie Shuffle""",The Virtues,5,April 27,6,1959,spotify:track:6CIHxvT7MnSGsJLCoihLtV,0.542,0.946,4.0,-7.03,1.0,0.0578,0.105,0.0309,0.0854,0.482,93.164,audio_features,6CIHxvT7MnSGsJLCoihLtV,spotify:track:6CIHxvT7MnSGsJLCoihLtV,https://api.spotify.com/v1/tracks/6CIHxvT7MnSGsJLCoihLtV,https://api.spotify.com/v1/audio-analysis/6CIHxvT7MnSGsJLCoihLtV,156800.0,4.0
April 13,"""Now and Then Theres A Fool Such as I""",Elvis Presley,2,April 27,5,1959,spotify:track:6aKzxns1rGMjLSij4PuWhh,0.574,0.714,0.0,-6.344,1.0,0.0403,0.901,1.7e-05,0.255,0.722,63.623,audio_features,6aKzxns1rGMjLSij4PuWhh,spotify:track:6aKzxns1rGMjLSij4PuWhh,https://api.spotify.com/v1/tracks/6aKzxns1rGMjLSij4PuWhh,https://api.spotify.com/v1/audio-analysis/6aKzxns1rGMjLSij4PuWhh,159360.0,4.0
April 13,"""I Need Your Love Tonight""",Elvis Presley,4,April 20,5,1959,spotify:track:1SoFz4D2PWB98avdJnt0XD,0.509,0.8,7.0,-8.695,1.0,0.0462,0.863,0.000166,0.475,0.966,180.595,audio_features,1SoFz4D2PWB98avdJnt0XD,spotify:track:1SoFz4D2PWB98avdJnt0XD,https://api.spotify.com/v1/tracks/1SoFz4D2PWB98avdJnt0XD,https://api.spotify.com/v1/audio-analysis/1SoFz4D2PWB98avdJnt0XD,124627.0,4.0
April 27,"""The Happy Organ""","Dave ""Baby"" Cortez",1,May 11,7,1959,spotify:track:6fOxrKUo3f9OX2z6YrBpwy,0.635,0.888,1.0,-6.811,1.0,0.0313,0.536,0.144,0.0743,0.97,91.22,audio_features,6fOxrKUo3f9OX2z6YrBpwy,spotify:track:6fOxrKUo3f9OX2z6YrBpwy,https://api.spotify.com/v1/tracks/6fOxrKUo3f9OX2z6YrBpwy,https://api.spotify.com/v1/audio-analysis/6fOxrKUo3f9OX2z6YrBpwy,125200.0,4.0
April 27,"""Tell Him No""",Travis and Bob,8,April 27,2,1959,spotify:track:1Fjn0esWJFneKL73wJqgj8,0.314,0.631,9.0,-11.737,1.0,0.0734,0.625,0.0,0.252,0.912,184.594,audio_features,1Fjn0esWJFneKL73wJqgj8,spotify:track:1Fjn0esWJFneKL73wJqgj8,https://api.spotify.com/v1/tracks/1Fjn0esWJFneKL73wJqgj8,https://api.spotify.com/v1/audio-analysis/1Fjn0esWJFneKL73wJqgj8,131120.0,4.0
April 27,"""Sorry I Ran All the Way Home""",The Impalas,2,May 11,7,1959,spotify:track:6nii2N9mhMpEXzYZHMCnX2,0.668,0.328,3.0,-12.917,1.0,0.0389,0.702,0.00913,0.121,0.885,131.775,audio_features,6nii2N9mhMpEXzYZHMCnX2,spotify:track:6nii2N9mhMpEXzYZHMCnX2,https://api.spotify.com/v1/tracks/6nii2N9mhMpEXzYZHMCnX2,https://api.spotify.com/v1/audio-analysis/6nii2N9mhMpEXzYZHMCnX2,149667.0,4.0
April 27,"""Turn Me Loose""",Fabian,9,May 11,4,1959,spotify:track:69giDdJ1HI4Tty5C8Y2Jwt,0.453,0.571,7.0,-12.835,1.0,0.0312,0.813,8.4e-05,0.731,0.792,127.065,audio_features,69giDdJ1HI4Tty5C8Y2Jwt,spotify:track:69giDdJ1HI4Tty5C8Y2Jwt,https://api.spotify.com/v1/tracks/69giDdJ1HI4Tty5C8Y2Jwt,https://api.spotify.com/v1/audio-analysis/69giDdJ1HI4Tty5C8Y2Jwt,141185.0,3.0
May 11,"""Kansas City""",Wilbert Harrison,1,May 18,8,1959,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,0.727,0.665,1.0,-6.453,1.0,0.0352,0.653,0.233,0.349,0.912,114.979,audio_features,4GvyP7CnBJEV2t7L7vOkjw,spotify:track:4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/tracks/4GvyP7CnBJEV2t7L7vOkjw,https://api.spotify.com/v1/audio-analysis/4GvyP7CnBJEV2t7L7vOkjw,150333.0,4.0
May 18,"""A Teenager in Love""",Dion and the Belmonts,5,May 18,7,1959,spotify:track:0QGwOFQChzflLAmPq5NwKo,0.555,0.377,1.0,-9.123,1.0,0.0295,0.671,0.0,0.128,0.619,78.986,audio_features,0QGwOFQChzflLAmPq5NwKo,spotify:track:0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/tracks/0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/audio-analysis/0QGwOFQChzflLAmPq5NwKo,158253.0,4.0
May 18,"""Dream Lover""",Bobby Darin,2,June 8,10,1959,spotify:track:1KLpjQFgubHI3GkAICCNH3,0.526,0.774,5.0,-1.692,1.0,0.0459,0.715,0.0,0.437,0.715,131.715,audio_features,1KLpjQFgubHI3GkAICCNH3,spotify:track:1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/tracks/1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/audio-analysis/1KLpjQFgubHI3GkAICCNH3,150706.0,4.0
May 18,"""The Battle of New Orleans""",Johnny Horton,1,June 1,13,1959,spotify:track:66eFGhs8LXeBgrXk0YgRJK,0.704,0.743,9.0,-12.069,1.0,0.129,0.805,0.0,0.205,0.92,177.362,audio_features,66eFGhs8LXeBgrXk0YgRJK,spotify:track:66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/tracks/66eFGhs8LXeBgrXk0YgRJK,https://api.spotify.com/v1/audio-analysis/66eFGhs8LXeBgrXk0YgRJK,151507.0,4.0
May 18,"""Quiet Village""",Martin Denny,4,June 1,7,1959,spotify:track:3ZI49HJE66dhI3EvYHDqSz,0.818,0.482,2.0,-8.915,0.0,0.0538,0.685,0.119,0.228,0.299,114.324,audio_features,3ZI49HJE66dhI3EvYHDqSz,spotify:track:3ZI49HJE66dhI3EvYHDqSz,https://api.spotify.com/v1/tracks/3ZI49HJE66dhI3EvYHDqSz,https://api.spotify.com/v1/audio-analysis/3ZI49HJE66dhI3EvYHDqSz,220240.0,4.0
May 25,"""Personality""",Lloyd Price,2,June 15,10,1959,spotify:track:5vjigjfoXuJEttqLB3HTAg,0.591,0.454,5.0,-8.936,1.0,0.0322,0.744,0.0,0.0989,0.865,128.909,audio_features,5vjigjfoXuJEttqLB3HTAg,spotify:track:5vjigjfoXuJEttqLB3HTAg,https://api.spotify.com/v1/tracks/5vjigjfoXuJEttqLB3HTAg,https://api.spotify.com/v1/audio-analysis/5vjigjfoXuJEttqLB3HTAg,157733.0,4.0
June 15,"""Tallahassee Lassie""",Freddy Cannon,6,June 29,6,1959,spotify:track:5dDs13F0oo7XngcEIgRb2m,0.324,0.888,2.0,-4.856,1.0,0.0954,0.152,0.0,0.248,0.251,142.42,audio_features,5dDs13F0oo7XngcEIgRb2m,spotify:track:5dDs13F0oo7XngcEIgRb2m,https://api.spotify.com/v1/tracks/5dDs13F0oo7XngcEIgRb2m,https://api.spotify.com/v1/audio-analysis/5dDs13F0oo7XngcEIgRb2m,132893.0,4.0
June 15,"""Lonely Boy""",Paul Anka,1,July 13,10,1959,spotify:track:4kh2S9hRpPvoF9JkwZcYGN,0.623,0.605,0.0,-9.923,1.0,0.0306,0.352,0.0,0.101,0.804,106.163,audio_features,4kh2S9hRpPvoF9JkwZcYGN,spotify:track:4kh2S9hRpPvoF9JkwZcYGN,https://api.spotify.com/v1/tracks/4kh2S9hRpPvoF9JkwZcYGN,https://api.spotify.com/v1/audio-analysis/4kh2S9hRpPvoF9JkwZcYGN,151107.0,3.0
June 22,"""Along Came Jones""",The Coasters,9,June 22,2,1959,spotify:track:4RPiAR1m2eglvjWMHHFu1Y,0.771,0.758,9.0,-6.013,1.0,0.3,0.504,0.0,0.109,0.758,104.684,audio_features,4RPiAR1m2eglvjWMHHFu1Y,spotify:track:4RPiAR1m2eglvjWMHHFu1Y,https://api.spotify.com/v1/tracks/4RPiAR1m2eglvjWMHHFu1Y,https://api.spotify.com/v1/audio-analysis/4RPiAR1m2eglvjWMHHFu1Y,178053.0,4.0
June 22,"""Lipstick on Your Collar""",Connie Francis,5,June 29,6,1959,spotify:track:5Y1GkapUCSqXvoAujohJL2,0.538,0.884,7.0,-7.74,1.0,0.0481,0.833,0.000307,0.193,0.901,165.624,audio_features,5Y1GkapUCSqXvoAujohJL2,spotify:track:5Y1GkapUCSqXvoAujohJL2,https://api.spotify.com/v1/tracks/5Y1GkapUCSqXvoAujohJL2,https://api.spotify.com/v1/audio-analysis/5Y1GkapUCSqXvoAujohJL2,138933.0,4.0
July 6,"""Waterloo""",Stonewall Jackson,4,July 13,6,1959,spotify:track:3YXPyakTFaoVS2ffimogLR,0.463,0.607,8.0,-10.714,0.0,0.0299,0.482,0.0,0.117,0.964,203.85,audio_features,3YXPyakTFaoVS2ffimogLR,spotify:track:3YXPyakTFaoVS2ffimogLR,https://api.spotify.com/v1/tracks/3YXPyakTFaoVS2ffimogLR,https://api.spotify.com/v1/audio-analysis/3YXPyakTFaoVS2ffimogLR,146933.0,4.0
July 6,"""Bobby Sox to Stockings""",Frankie Avalon,8,July 6,1,1959,spotify:track:3QslWf6jjw6f0by37Zrupd,0.608,0.405,7.0,-12.973,0.0,0.031,0.781,0.0,0.263,0.617,117.758,audio_features,3QslWf6jjw6f0by37Zrupd,spotify:track:3QslWf6jjw6f0by37Zrupd,https://api.spotify.com/v1/tracks/3QslWf6jjw6f0by37Zrupd,https://api.spotify.com/v1/audio-analysis/3QslWf6jjw6f0by37Zrupd,159949.0,4.0
July 6,"""Frankie""",Connie Francis,9,July 6,1,1959,spotify:track:3cmGF5NDmyRcc8XM3xbFWb,0.572,0.483,3.0,-8.123,1.0,0.0253,0.796,5.97e-06,0.175,0.609,99.605,audio_features,3cmGF5NDmyRcc8XM3xbFWb,spotify:track:3cmGF5NDmyRcc8XM3xbFWb,https://api.spotify.com/v1/tracks/3cmGF5NDmyRcc8XM3xbFWb,https://api.spotify.com/v1/audio-analysis/3cmGF5NDmyRcc8XM3xbFWb,151200.0,3.0
July 6,"""Tiger""",Fabian,3,July 20,6,1959,spotify:track:79XxOR7ZN4gPgw7Vo7H816,0.589,0.842,7.0,-10.213,1.0,0.0399,0.787,1.63e-06,0.626,0.951,166.046,audio_features,79XxOR7ZN4gPgw7Vo7H816,spotify:track:79XxOR7ZN4gPgw7Vo7H816,https://api.spotify.com/v1/tracks/79XxOR7ZN4gPgw7Vo7H816,https://api.spotify.com/v1/audio-analysis/79XxOR7ZN4gPgw7Vo7H816,151093.0,4.0
July 13,"""My Heart Is an Open Book""",Carl Dobkins Jr.,3,August 3,7,1959,spotify:track:4qtJYd4XZAYSTEcTqerc5v,0.855,0.269,4.0,-12.958,1.0,0.0558,0.642,0.0,0.0703,0.819,125.882,audio_features,4qtJYd4XZAYSTEcTqerc5v,spotify:track:4qtJYd4XZAYSTEcTqerc5v,https://api.spotify.com/v1/tracks/4qtJYd4XZAYSTEcTqerc5v,https://api.spotify.com/v1/audio-analysis/4qtJYd4XZAYSTEcTqerc5v,130093.0,4.0
July 13,"""A Boy Without a Girl""",Frankie Avalon,10,July 13,1,1959,spotify:track:1tSUZkYZICWtuBVi2U885n,,,,,,,,,,,,,,,,,,
July 20,"""A Big Hunk o Love""",Elvis Presley,1,August 10,7,1959,spotify:track:0wWC2kE6vlQVTLetiqZMbS,0.552,0.934,7.0,-6.66,0.0,0.0481,0.822,0.143,0.419,0.96,87.055,audio_features,0wWC2kE6vlQVTLetiqZMbS,spotify:track:0wWC2kE6vlQVTLetiqZMbS,https://api.spotify.com/v1/tracks/0wWC2kE6vlQVTLetiqZMbS,https://api.spotify.com/v1/audio-analysis/0wWC2kE6vlQVTLetiqZMbS,133093.0,4.0
July 27,"""There Goes My Baby""",The Drifters,2,August 17,6,1959,spotify:track:2s4B4fUlVIkE4ELgoupjXL,0.241,0.564,6.0,-6.544,0.0,0.0347,0.591,0.0,0.704,0.642,77.378,audio_features,2s4B4fUlVIkE4ELgoupjXL,spotify:track:2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/tracks/2s4B4fUlVIkE4ELgoupjXL,https://api.spotify.com/v1/audio-analysis/2s4B4fUlVIkE4ELgoupjXL,129613.0,5.0
July 27,"""Forty Miles of Bad Road""",Duane Eddy,9,July 27,3,1959,spotify:track:7vvIRamaiahhhXnFzA6wbB,0.719,0.685,2.0,-11.918,1.0,0.0874,0.0434,0.884,0.102,0.96,126.327,audio_features,7vvIRamaiahhhXnFzA6wbB,spotify:track:7vvIRamaiahhhXnFzA6wbB,https://api.spotify.com/v1/tracks/7vvIRamaiahhhXnFzA6wbB,https://api.spotify.com/v1/audio-analysis/7vvIRamaiahhhXnFzA6wbB,130600.0,4.0
August 3,"""Lavender Blue""",Sammy Turner,3,August 24,6,1959,spotify:track:6NCl6Ki5yDdh5nqLv9jOxZ,0.476,0.138,3.0,-14.959,1.0,0.0294,0.593,0.0,0.144,0.325,72.774,audio_features,6NCl6Ki5yDdh5nqLv9jOxZ,spotify:track:6NCl6Ki5yDdh5nqLv9jOxZ,https://api.spotify.com/v1/tracks/6NCl6Ki5yDdh5nqLv9jOxZ,https://api.spotify.com/v1/audio-analysis/6NCl6Ki5yDdh5nqLv9jOxZ,141000.0,4.0
August 3,"""Sweeter Than You""",Ricky Nelson,9,August 3,1,1959,spotify:track:2W4YmBtJn5bfj4bmULW8VJ,0.368,0.178,11.0,-15.293,1.0,0.0298,0.749,6.36e-06,0.112,0.188,84.489,audio_features,2W4YmBtJn5bfj4bmULW8VJ,spotify:track:2W4YmBtJn5bfj4bmULW8VJ,https://api.spotify.com/v1/tracks/2W4YmBtJn5bfj4bmULW8VJ,https://api.spotify.com/v1/audio-analysis/2W4YmBtJn5bfj4bmULW8VJ,132040.0,4.0
August 10,"""What a Diffrence a Day Makes""",Dinah Washington,8,August 10,3,1959,spotify:track:2sjuCUwUjJPLZekbh82tjN,0.405,0.164,0.0,-14.661,1.0,0.0307,0.935,6e-05,0.128,0.169,95.167,audio_features,2sjuCUwUjJPLZekbh82tjN,spotify:track:2sjuCUwUjJPLZekbh82tjN,https://api.spotify.com/v1/tracks/2sjuCUwUjJPLZekbh82tjN,https://api.spotify.com/v1/audio-analysis/2sjuCUwUjJPLZekbh82tjN,147853.0,3.0
August 10,"""Whatd I Say""",Ray Charles,6,August 17,5,1959,spotify:track:5yQ9iMZXGcr5rlO4hoLsP4,0.54,0.681,4.0,-5.44,1.0,0.0508,0.808,0.0,0.162,0.794,88.385,audio_features,5yQ9iMZXGcr5rlO4hoLsP4,spotify:track:5yQ9iMZXGcr5rlO4hoLsP4,https://api.spotify.com/v1/tracks/5yQ9iMZXGcr5rlO4hoLsP4,https://api.spotify.com/v1/audio-analysis/5yQ9iMZXGcr5rlO4hoLsP4,307053.0,4.0
August 17,"""The Three Bells""",The Browns,1,August 24,10,1959,spotify:track:24SbmQo3XQkNLpSBYda4DA,0.47,0.159,7.0,-14.795,1.0,0.0403,0.893,0.0,0.124,0.418,106.488,audio_features,24SbmQo3XQkNLpSBYda4DA,spotify:track:24SbmQo3XQkNLpSBYda4DA,https://api.spotify.com/v1/tracks/24SbmQo3XQkNLpSBYda4DA,https://api.spotify.com/v1/audio-analysis/24SbmQo3XQkNLpSBYda4DA,169573.0,4.0
August 17,"""Just a Little Too Much""",Ricky Nelson,9,August 17,1,1959,spotify:track:2OBi2t8GK7X0GQdu4v5y91,0.7,0.738,8.0,-11.116,1.0,0.035,0.671,4.26e-06,0.221,0.968,91.659,audio_features,2OBi2t8GK7X0GQdu4v5y91,spotify:track:2OBi2t8GK7X0GQdu4v5y91,https://api.spotify.com/v1/tracks/2OBi2t8GK7X0GQdu4v5y91,https://api.spotify.com/v1/audio-analysis/2OBi2t8GK7X0GQdu4v5y91,132200.0,4.0
August 24,"""Sea of Love""",Phil Phillips,2,August 24,6,1959,spotify:track:0Jbcki0GtjK4CdPlmZO8XR,0.399,0.458,7.0,-9.828,1.0,0.0283,0.915,0.00112,0.165,0.304,85.509,audio_features,0Jbcki0GtjK4CdPlmZO8XR,spotify:track:0Jbcki0GtjK4CdPlmZO8XR,https://api.spotify.com/v1/tracks/0Jbcki0GtjK4CdPlmZO8XR,https://api.spotify.com/v1/audio-analysis/0Jbcki0GtjK4CdPlmZO8XR,142360.0,4.0
August 24,"""Sleep Walk""",Santo & Johnny,1,September 21,9,1959,spotify:track:0yK8sWD6cfrc7pGfaPIcZH,0.779,0.212,10.0,-9.759,0.0,0.0362,0.759,0.959,0.235,0.444,94.675,audio_features,0yK8sWD6cfrc7pGfaPIcZH,spotify:track:0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/tracks/0yK8sWD6cfrc7pGfaPIcZH,https://api.spotify.com/v1/audio-analysis/0yK8sWD6cfrc7pGfaPIcZH,145333.0,3.0
August 24,"""I Want to Walk You Home""",Fats Domino,8,September 14,5,1959,spotify:track:1XOqI1ZpiG3hMb1JfqrGbv,0.631,0.663,1.0,-5.983,1.0,0.0328,0.0455,0.0,0.088,0.494,89.077,audio_features,1XOqI1ZpiG3hMb1JfqrGbv,spotify:track:1XOqI1ZpiG3hMb1JfqrGbv,https://api.spotify.com/v1/tracks/1XOqI1ZpiG3hMb1JfqrGbv,https://api.spotify.com/v1/audio-analysis/1XOqI1ZpiG3hMb1JfqrGbv,141210.0,4.0
August 31,"""Im Gonna Get Married""",Lloyd Price,3,September 14,6,1959,spotify:track:1jKcwPfDloLOMxC1wMV0ux,0.569,0.514,7.0,-9.369,1.0,0.0334,0.765,0.0,0.131,0.63,119.518,audio_features,1jKcwPfDloLOMxC1wMV0ux,spotify:track:1jKcwPfDloLOMxC1wMV0ux,https://api.spotify.com/v1/tracks/1jKcwPfDloLOMxC1wMV0ux,https://api.spotify.com/v1/audio-analysis/1jKcwPfDloLOMxC1wMV0ux,143000.0,4.0
August 31,"""Red River Rock""",Johnny and the Hurricanes,5,September 7,6,1959,spotify:track:643QHUvRNchbEDfcDvMILB,0.339,0.935,11.0,-4.802,1.0,0.103,0.662,0.000749,0.182,0.783,151.348,audio_features,643QHUvRNchbEDfcDvMILB,spotify:track:643QHUvRNchbEDfcDvMILB,https://api.spotify.com/v1/tracks/643QHUvRNchbEDfcDvMILB,https://api.spotify.com/v1/audio-analysis/643QHUvRNchbEDfcDvMILB,138240.0,4.0
September 7,"""Till I Kissed You""",The Everly Brothers,4,September 21,7,1959,spotify:track:09gdJbBFAQAdfUFhzZamhv,0.567,0.457,10.0,-10.434,0.0,0.0449,0.581,0.0,0.362,0.663,140.725,audio_features,09gdJbBFAQAdfUFhzZamhv,spotify:track:09gdJbBFAQAdfUFhzZamhv,https://api.spotify.com/v1/tracks/09gdJbBFAQAdfUFhzZamhv,https://api.spotify.com/v1/audio-analysis/09gdJbBFAQAdfUFhzZamhv,146054.0,4.0
September 7,"""Broken Hearted Melody""",Sarah Vaughan,7,September 7,4,1959,spotify:track:5X4lsUAYrT5m0IyL6Xm8T5,0.45,0.544,7.0,-10.011,1.0,0.0378,0.796,0.0,0.194,0.75,132.542,audio_features,5X4lsUAYrT5m0IyL6Xm8T5,spotify:track:5X4lsUAYrT5m0IyL6Xm8T5,https://api.spotify.com/v1/tracks/5X4lsUAYrT5m0IyL6Xm8T5,https://api.spotify.com/v1/audio-analysis/5X4lsUAYrT5m0IyL6Xm8T5,143360.0,4.0
September 14,"""Mack the Knife""",Bobby Darin,1,October 5,16,1959,spotify:track:3E5ndyOfO6vFDEIE42HA8o,0.549,0.529,3.0,-12.291,0.0,0.108,0.76,0.0,0.206,0.464,82.755,audio_features,3E5ndyOfO6vFDEIE42HA8o,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333.0,4.0
September 14,"""Baby Talk""",Jan and Dean,10,September 14,1,1959,spotify:track:2aBNUHJEIZhNePKpCEBAW0,0.496,0.463,11.0,-14.526,0.0,0.0283,0.786,0.0,0.306,0.566,104.863,audio_features,2aBNUHJEIZhNePKpCEBAW0,spotify:track:2aBNUHJEIZhNePKpCEBAW0,https://api.spotify.com/v1/tracks/2aBNUHJEIZhNePKpCEBAW0,https://api.spotify.com/v1/audio-analysis/2aBNUHJEIZhNePKpCEBAW0,145800.0,4.0
