id,name,link
1FXI6kchxcF7e9BW3vbJad,Top Singles: 1963 - 1966,https://open.spotify.com/playlist/1FXI6kchxcF7e9BW3vbJad
5WlacuiXdF5oDoJLzIZHi5,Top Singles: 1964 - 1967,https://open.spotify.com/playlist/5WlacuiXdF5oDoJLzIZHi5
3Xss0sTCy3IBCdV6j0OoQm,Top Singles: 1965 - 1968,https://open.spotify.com/playlist/3Xss0sTCy3IBCdV6j0OoQm
7GHGYbCsezThhrDa2IJm6k,Top Singles: 1966 - 1969,https://open.spotify.com/playlist/7GHGYbCsezThhrDa2IJm6k
6uREmpC91aV5bzj0KIe7Gi,Top Singles: 1967 - 1970,https://open.spotify.com/playlist/6uREmpC91aV5bzj0KIe7Gi
3w9RmwrtBRh70WcPduweb0,Top Singles: 1968 - 1971,https://open.spotify.com/playlist/3w9RmwrtBRh70WcPduweb0
7v9MjZJV67sxh9noXkgNYd,Top Singles: 1969 - 1972,https://open.spotify.com/playlist/7v9MjZJV67sxh9noXkgNYd
7dj3ikOJ0LNcVGNW4dy25c,Top Singles: 1970 - 1973,https://open.spotify.com/playlist/7dj3ikOJ0LNcVGNW4dy25c
6yS8ADmdFLrzS1l8zER4M5,Top Singles: 1971 - 1974,https://open.spotify.com/playlist/6yS8ADmdFLrzS1l8zER4M5
6EKbkQZrrPPjCJUQR1HaN3,Top Singles: 1972 - 1975,https://open.spotify.com/playlist/6EKbkQZrrPPjCJUQR1HaN3
48AAtPSAoTwbj9qgDE62U1,Top Singles: 1973 - 1976,https://open.spotify.com/playlist/48AAtPSAoTwbj9qgDE62U1
1N5LSQEFXVtj2oHEU5jbgm,Top Singles: 1974 - 1977,https://open.spotify.com/playlist/1N5LSQEFXVtj2oHEU5jbgm
7BWhIbJhkPjaP0A6mjNcNu,Top Singles: 1975 - 1978,https://open.spotify.com/playlist/7BWhIbJhkPjaP0A6mjNcNu
7EWcSA3IgaS6HldR6LWyRt,Top Singles: 1976 - 1979,https://open.spotify.com/playlist/7EWcSA3IgaS6HldR6LWyRt
3k7ncVX8cs2lOYOc3fSObL,Top Singles: 1977 - 1980,https://open.spotify.com/playlist/3k7ncVX8cs2lOYOc3fSObL
2VA5IAI7u1XNxkQCqTOfB6,Top Singles: 1978 - 1981,https://open.spotify.com/playlist/2VA5IAI7u1XNxkQCqTOfB6
3csUTWPueJHbxzE2Lwu2Yy,Top Singles: 1979 - 1982,https://open.spotify.com/playlist/3csUTWPueJHbxzE2Lwu2Yy
6kI3l1QZKWt2DKvGDZabT2,Top Singles: 1980 - 1983,https://open.spotify.com/playlist/6kI3l1QZKWt2DKvGDZabT2
7sgWkZGcBbm4YOOiktAcoe,Top Singles: 1981 - 1984,https://open.spotify.com/playlist/7sgWkZGcBbm4YOOiktAcoe
6CyUa2CbUusvKzaQIjnvuR,Top Singles: 1982 - 1985,https://open.spotify.com/playlist/6CyUa2CbUusvKzaQIjnvuR
5SEcUzojcphmR6kR3O0ygu,Top Singles: 1983 - 1986,https://open.spotify.com/playlist/5SEcUzojcphmR6kR3O0ygu
706vfLrL9JZoiAlOg7g9Ko,Top Singles: 1984 - 1987,https://open.spotify.com/playlist/706vfLrL9JZoiAlOg7g9Ko
4nCG9JsEnc7kWRvNoWQx4w,Top Singles: 1985 - 1988,https://open.spotify.com/playlist/4nCG9JsEnc7kWRvNoWQx4w
64xb6bqB0GoQQ6jQCIS8jY,Top Singles: 1986 - 1989,https://open.spotify.com/playlist/64xb6bqB0GoQQ6jQCIS8jY
2qpQNYT88NbIVUDgafEcBx,Top Singles: 1987 - 1990,https://open.spotify.com/playlist/2qpQNYT88NbIVUDgafEcBx
2vZet2L07vmt9iRCyWLVsG,Top Singles: 1988 - 1991,https://open.spotify.com/playlist/2vZet2L07vmt9iRCyWLVsG
2wdV2ieRYVWirzAHvbHJuN,Top Singles: 1989 - 1992,https://open.spotify.com/playlist/2wdV2ieRYVWirzAHvbHJuN
5ViGD8wcL0D35cCs7sjGnq,Top Singles: 1990 - 1993,https://open.spotify.com/playlist/5ViGD8wcL0D35cCs7sjGnq
5KzAaolkYX3OHg5aTNs2zj,Top Singles: 1991 - 1994,https://open.spotify.com/playlist/5KzAaolkYX3OHg5aTNs2zj
3OBX0IfZgMnrVQO6ZEVgYM,Top Singles: 1992 - 1995,https://open.spotify.com/playlist/3OBX0IfZgMnrVQO6ZEVgYM
3BhmRjIeCfU3fTF59OdiCk,Top Singles: 1993 - 1996,https://open.spotify.com/playlist/3BhmRjIeCfU3fTF59OdiCk
7tZimx3uFRUxxeHIZOCEwT,Top Singles: 1994 - 1997,https://open.spotify.com/playlist/7tZimx3uFRUxxeHIZOCEwT
03xwqg60J4OG5bDUs6P2YI,Top Singles: 1995 - 1998,https://open.spotify.com/playlist/03xwqg60J4OG5bDUs6P2YI
0D9jjnIWs8ksyaOuGI4SZO,Top Singles: 1996 - 1999,https://open.spotify.com/playlist/0D9jjnIWs8ksyaOuGI4SZO
56EtrA8tCX9W9IUxOIVJvk,Top Singles: 1997 - 2000,https://open.spotify.com/playlist/56EtrA8tCX9W9IUxOIVJvk
4BP2P0kX1MiVp7p4K2VwJX,Top Singles: 1998 - 2001,https://open.spotify.com/playlist/4BP2P0kX1MiVp7p4K2VwJX
6C0Yj61CGiqt18mg2Il8vg,Top Singles: 1999 - 2002,https://open.spotify.com/playlist/6C0Yj61CGiqt18mg2Il8vg
6nWEexUFTmb0bzqehdgtGN,Top Singles: 2000 - 2003,https://open.spotify.com/playlist/6nWEexUFTmb0bzqehdgtGN
5LHfLENpESMwwTN9gQczsU,Top Singles: 2001 - 2004,https://open.spotify.com/playlist/5LHfLENpESMwwTN9gQczsU
1JEIJX7x58i4G10sXfs5NT,Top Singles: 2002 - 2005,https://open.spotify.com/playlist/1JEIJX7x58i4G10sXfs5NT
79hbjck91vQKZ6GuaEGwzd,Top Singles: 2003 - 2006,https://open.spotify.com/playlist/79hbjck91vQKZ6GuaEGwzd
67pggEPrFBSOW4pfPaXtAR,Top Singles: 2004 - 2007,https://open.spotify.com/playlist/67pggEPrFBSOW4pfPaXtAR
6vs1QPzeSXrahEwRVwAXAv,Top Singles: 2005 - 2008,https://open.spotify.com/playlist/6vs1QPzeSXrahEwRVwAXAv
4vVGlHdyi5MbWKAcMug9ym,Top Singles: 2006 - 2009,https://open.spotify.com/playlist/4vVGlHdyi5MbWKAcMug9ym
4ozuqxgUQ4EjyE2kYrflyG,Top Singles: 2007 - 2010,https://open.spotify.com/playlist/4ozuqxgUQ4EjyE2kYrflyG
6A5cayZK9ul7xn6EGDt5yL,Top Singles: 2008 - 2011,https://open.spotify.com/playlist/6A5cayZK9ul7xn6EGDt5yL
7pcR0GUWyA0TW1SPhUNhOJ,Top Singles: 2009 - 2012,https://open.spotify.com/playlist/7pcR0GUWyA0TW1SPhUNhOJ
5pysFixNZ4IGJpQ7M2A7WK,Top Singles: 2010 - 2013,https://open.spotify.com/playlist/5pysFixNZ4IGJpQ7M2A7WK
5dHSSoPzACjf5mlLV8QVOt,Top Singles: 2011 - 2014,https://open.spotify.com/playlist/5dHSSoPzACjf5mlLV8QVOt
3J6opaNuZw4IXZ4v0TGuy1,Top Singles: 2012 - 2015,https://open.spotify.com/playlist/3J6opaNuZw4IXZ4v0TGuy1
1akurBumxWQJbLP1hYNkO5,Top Singles: 2013 - 2016,https://open.spotify.com/playlist/1akurBumxWQJbLP1hYNkO5
5Me55tk2SgSveuwxGTyFvc,Top Singles: 2014 - 2017,https://open.spotify.com/playlist/5Me55tk2SgSveuwxGTyFvc
1KAi4EqfzzWmMLZa2ykDrS,Top Singles: 2015 - 2018,https://open.spotify.com/playlist/1KAi4EqfzzWmMLZa2ykDrS
3UJC5H8qzZKQ3QqXTZD6cR,Top Singles: 2016 - 2019,https://open.spotify.com/playlist/3UJC5H8qzZKQ3QqXTZD6cR
2pRCRnsgM1RCD8YlmrSd73,Top Singles: 2017 - 2020,https://open.spotify.com/playlist/2pRCRnsgM1RCD8YlmrSd73
0EV5SP6qvubHuGZBJHJHfe,Top Singles: 2018 - 2021,https://open.spotify.com/playlist/0EV5SP6qvubHuGZBJHJHfe
6FYYCODpO8lMMOZZMsXcBL,Top Singles: 2019 - 2022,https://open.spotify.com/playlist/6FYYCODpO8lMMOZZMsXcBL
6xftJekfG3RV5L8drt0bdR,Top Singles: 1958 - 1962,https://open.spotify.com/playlist/6xftJekfG3RV5L8drt0bdR
2WopKolKarTUhONBc8Qk7T,Top Singles: 1959 - 1963,https://open.spotify.com/playlist/2WopKolKarTUhONBc8Qk7T
0noCKz96vYzC9eHYMsCfuu,Top Singles: 1960 - 1964,https://open.spotify.com/playlist/0noCKz96vYzC9eHYMsCfuu
3jryfjIBQqXgY2IQyuabHJ,Top Singles: 1961 - 1965,https://open.spotify.com/playlist/3jryfjIBQqXgY2IQyuabHJ
5vJqZC3TZ44vvSgERuriNz,Top Singles: 1962 - 1966,https://open.spotify.com/playlist/5vJqZC3TZ44vvSgERuriNz
3XDCK5jabPRMg8Svh1txXT,Top Singles: 1963 - 1967,https://open.spotify.com/playlist/3XDCK5jabPRMg8Svh1txXT
6TRdTMqi5mv5Imoxnyu8o7,Top Singles: 1964 - 1968,https://open.spotify.com/playlist/6TRdTMqi5mv5Imoxnyu8o7
0Bw5gMDgt7IHlxklwi3DTj,Top Singles: 1965 - 1969,https://open.spotify.com/playlist/0Bw5gMDgt7IHlxklwi3DTj
4y99sayownogDBLw9lWsTT,Top Singles: 1966 - 1970,https://open.spotify.com/playlist/4y99sayownogDBLw9lWsTT
5yFgJNkxLMHfbWSVjWYdNN,Top Singles: 1967 - 1971,https://open.spotify.com/playlist/5yFgJNkxLMHfbWSVjWYdNN
2nUA9i2dTOrPtpAdBeu7va,Top Singles: 1968 - 1972,https://open.spotify.com/playlist/2nUA9i2dTOrPtpAdBeu7va
1uKYbaY5q2DyeeZ5NOVLiR,Top Singles: 1969 - 1973,https://open.spotify.com/playlist/1uKYbaY5q2DyeeZ5NOVLiR
3QRcwSJoIakzmYMpOPY7vv,Top Singles: 1970 - 1974,https://open.spotify.com/playlist/3QRcwSJoIakzmYMpOPY7vv
4zwLZGguEU0nTpsgXpDENj,Top Singles: 1971 - 1975,https://open.spotify.com/playlist/4zwLZGguEU0nTpsgXpDENj
3SJ0Hab7RE3AlvsgCZrHNN,Top Singles: 1972 - 1976,https://open.spotify.com/playlist/3SJ0Hab7RE3AlvsgCZrHNN
6nfem27sXvjJSIxtRJy8lV,Top Singles: 1973 - 1977,https://open.spotify.com/playlist/6nfem27sXvjJSIxtRJy8lV
0BzbP1OKkX7WCsEbKa7KDJ,Top Singles: 1974 - 1978,https://open.spotify.com/playlist/0BzbP1OKkX7WCsEbKa7KDJ
0wBNLqODUIokT1jXc8ec5d,Top Singles: 1975 - 1979,https://open.spotify.com/playlist/0wBNLqODUIokT1jXc8ec5d
3DBYDqvbMfi9poAQtD0fY8,Top Singles: 1976 - 1980,https://open.spotify.com/playlist/3DBYDqvbMfi9poAQtD0fY8
2sjoMkWhVt2UIo6MHcmPvO,Top Singles: 1977 - 1981,https://open.spotify.com/playlist/2sjoMkWhVt2UIo6MHcmPvO
3nu1zJe2T5QuEHMNPVC8b9,Top Singles: 1978 - 1982,https://open.spotify.com/playlist/3nu1zJe2T5QuEHMNPVC8b9
6jPNHSqc9jNm67kdyp4NnV,Top Singles: 1979 - 1983,https://open.spotify.com/playlist/6jPNHSqc9jNm67kdyp4NnV
6iA5HWbZni2yGwwZ0Ws8pn,Top Singles: 1980 - 1984,https://open.spotify.com/playlist/6iA5HWbZni2yGwwZ0Ws8pn
2xtanJqS6euTiFxF4iufGm,Top Singles: 1981 - 1985,https://open.spotify.com/playlist/2xtanJqS6euTiFxF4iufGm
5D16oUSs3T9Uk6up79oa0s,Top Singles: 1982 - 1986,https://open.spotify.com/playlist/5D16oUSs3T9Uk6up79oa0s
0lwkjwBE0Jux19hJuFNTlo,Top Singles: 1983 - 1987,https://open.spotify.com/playlist/0lwkjwBE0Jux19hJuFNTlo
1MTJzIadmaXpO0l5V0zsnE,Top Singles: 1984 - 1988,https://open.spotify.com/playlist/1MTJzIadmaXpO0l5V0zsnE
1QBknXmMERB001v5gQnfEk,Top Singles: 1985 - 1989,https://open.spotify.com/playlist/1QBknXmMERB001v5gQnfEk
0kkDBeL2FGqkAjMHn2xEOk,Top Singles: 1986 - 1990,https://open.spotify.com/playlist/0kkDBeL2FGqkAjMHn2xEOk
4yR9o2xUhKE6rxG2lwZ2mb,Top Singles: 1987 - 1991,https://open.spotify.com/playlist/4yR9o2xUhKE6rxG2lwZ2mb
02lJ8qaASWoyfIi5wmoYJK,Top Singles: 1988 - 1992,https://open.spotify.com/playlist/02lJ8qaASWoyfIi5wmoYJK
3xxozl63akB663jd13HunJ,Top Singles: 1989 - 1993,https://open.spotify.com/playlist/3xxozl63akB663jd13HunJ
05DsxVgjBvmST1WO8MpSyP,Top Singles: 1990 - 1994,https://open.spotify.com/playlist/05DsxVgjBvmST1WO8MpSyP
3DtpHR5LxnxcUQGPr6Vr9s,Top Singles: 1991 - 1995,https://open.spotify.com/playlist/3DtpHR5LxnxcUQGPr6Vr9s
7yKLzo2n678JnsB6ZBRzaB,Top Singles: 1992 - 1996,https://open.spotify.com/playlist/7yKLzo2n678JnsB6ZBRzaB
0wDmnU4iZKjLL5z9SQTQkt,Top Singles: 1993 - 1997,https://open.spotify.com/playlist/0wDmnU4iZKjLL5z9SQTQkt
7htJrkZf6E88jsfJgFOopC,Top Singles: 1994 - 1998,https://open.spotify.com/playlist/7htJrkZf6E88jsfJgFOopC
0xGholQh7c1n6bwF56eAU1,Top Singles: 1995 - 1999,https://open.spotify.com/playlist/0xGholQh7c1n6bwF56eAU1
5o573RZbJKxArNxgzjnk8b,Top Singles: 1996 - 2000,https://open.spotify.com/playlist/5o573RZbJKxArNxgzjnk8b
7pb9wdrHMt6andybizzRAb,Top Singles: 1997 - 2001,https://open.spotify.com/playlist/7pb9wdrHMt6andybizzRAb
7nJc6nvnoiW6ocf3URkxh2,Top Singles: 1998 - 2002,https://open.spotify.com/playlist/7nJc6nvnoiW6ocf3URkxh2
423cfFgBf1WLbDEM8rXcsv,Top Singles: 1999 - 2003,https://open.spotify.com/playlist/423cfFgBf1WLbDEM8rXcsv
3005NiDjlwsO8M0BmQhadf,Top Singles: 2000 - 2004,https://open.spotify.com/playlist/3005NiDjlwsO8M0BmQhadf
1DA07F26OjBxSIYB2BU2ZQ,Top Singles: 2001 - 2005,https://open.spotify.com/playlist/1DA07F26OjBxSIYB2BU2ZQ
65ttlCw9AmX1YruI6sDILA,Top Singles: 2002 - 2006,https://open.spotify.com/playlist/65ttlCw9AmX1YruI6sDILA
7gZKtZfoY46sL60Ct1SPzb,Top Singles: 2003 - 2007,https://open.spotify.com/playlist/7gZKtZfoY46sL60Ct1SPzb
5zn5JBWCRZPerdHBI0aJ1w,Top Singles: 2004 - 2008,https://open.spotify.com/playlist/5zn5JBWCRZPerdHBI0aJ1w
4wXg6ipfSH8RtcDaH1yM6d,Top Singles: 2005 - 2009,https://open.spotify.com/playlist/4wXg6ipfSH8RtcDaH1yM6d
1YM2I2OBH5K4FPHvIOp5hz,Top Singles: 2006 - 2010,https://open.spotify.com/playlist/1YM2I2OBH5K4FPHvIOp5hz
58HbO4UrFL0oOZQJonxJyt,Top Singles: 2007 - 2011,https://open.spotify.com/playlist/58HbO4UrFL0oOZQJonxJyt
6verhGEll43SYCdFzHVDJO,Top Singles: 2008 - 2012,https://open.spotify.com/playlist/6verhGEll43SYCdFzHVDJO
4qz7yeM3knS74RB0yhKDZO,Top Singles: 2009 - 2013,https://open.spotify.com/playlist/4qz7yeM3knS74RB0yhKDZO
6kqbZPDaOJNOKfgxexQmoP,Top Singles: 2010 - 2014,https://open.spotify.com/playlist/6kqbZPDaOJNOKfgxexQmoP
2Y5dIEbhxHMDwsx9Nu5Y45,Top Singles: 2011 - 2015,https://open.spotify.com/playlist/2Y5dIEbhxHMDwsx9Nu5Y45
4EfkJWCE91tPyWM2hmuXrv,Top Singles: 2012 - 2016,https://open.spotify.com/playlist/4EfkJWCE91tPyWM2hmuXrv
2RU2Uc2WqZRJ6BfHvQsOPy,Top Singles: 2013 - 2017,https://open.spotify.com/playlist/2RU2Uc2WqZRJ6BfHvQsOPy
6BFdejgKzjqTLRi8NbpOkJ,Top Singles: 2014 - 2018,https://open.spotify.com/playlist/6BFdejgKzjqTLRi8NbpOkJ
5gqnoESJCyExVcHFaCjPN0,Top Singles: 2015 - 2019,https://open.spotify.com/playlist/5gqnoESJCyExVcHFaCjPN0
1cWBJD0SeLV5FcTbMTflK0,Top Singles: 2016 - 2020,https://open.spotify.com/playlist/1cWBJD0SeLV5FcTbMTflK0
3XrTy7OC3iTN6w2yO6QW1f,Top Singles: 2017 - 2021,https://open.spotify.com/playlist/3XrTy7OC3iTN6w2yO6QW1f
0XhAVWUhyRUNCg6Rv5WXAg,Top Singles: 2018 - 2022,https://open.spotify.com/playlist/0XhAVWUhyRUNCg6Rv5WXAg
4Q99YWOvgwBLODtY5pVk3J,Top Singles: 1958 - 1963,https://open.spotify.com/playlist/4Q99YWOvgwBLODtY5pVk3J
3XHkIdAlwvo8QSjg6uudfK,Top Singles: 1959 - 1964,https://open.spotify.com/playlist/3XHkIdAlwvo8QSjg6uudfK
72DCHxzRw5hiVQMspukIyG,Top Singles: 1960 - 1965,https://open.spotify.com/playlist/72DCHxzRw5hiVQMspukIyG
1VxRllEPJLyBKnn27A8Z8I,Top Singles: 1961 - 1966,https://open.spotify.com/playlist/1VxRllEPJLyBKnn27A8Z8I
3PGstNTeIZNgCKocFax9am,Top Singles: 1962 - 1967,https://open.spotify.com/playlist/3PGstNTeIZNgCKocFax9am
1kU3VOeJ73XlbyVjkyw2bB,Top Singles: 1963 - 1968,https://open.spotify.com/playlist/1kU3VOeJ73XlbyVjkyw2bB
1qMNcXr6wVQkebWNZp9Ivx,Top Singles: 1964 - 1969,https://open.spotify.com/playlist/1qMNcXr6wVQkebWNZp9Ivx
0x56n8kKefhSppfvRf8KZc,Top Singles: 1965 - 1970,https://open.spotify.com/playlist/0x56n8kKefhSppfvRf8KZc
5TThuXf2IC0KIkA8KvOR4c,Top Singles: 1966 - 1971,https://open.spotify.com/playlist/5TThuXf2IC0KIkA8KvOR4c
6qtNb2jTCoBOY7FdxBkxpX,Top Singles: 1967 - 1972,https://open.spotify.com/playlist/6qtNb2jTCoBOY7FdxBkxpX
4B0EMVpWS9jXp6W9hq8ztL,Top Singles: 1968 - 1973,https://open.spotify.com/playlist/4B0EMVpWS9jXp6W9hq8ztL
5l8VyxTcQuwLGK0GMLcMeQ,Top Singles: 1969 - 1974,https://open.spotify.com/playlist/5l8VyxTcQuwLGK0GMLcMeQ
0DxeeKPqAKALfw1tG5GESC,Top Singles: 1970 - 1975,https://open.spotify.com/playlist/0DxeeKPqAKALfw1tG5GESC
4lNvRjrfC5uZRrauBKgdh9,Top Singles: 1971 - 1976,https://open.spotify.com/playlist/4lNvRjrfC5uZRrauBKgdh9
624kNvDMBCOp4o6qSY8CdC,Top Singles: 1972 - 1977,https://open.spotify.com/playlist/624kNvDMBCOp4o6qSY8CdC
6pCyeLM0HZUwOpURjkWv0c,Top Singles: 1973 - 1978,https://open.spotify.com/playlist/6pCyeLM0HZUwOpURjkWv0c
4aRfDfqKrP3zUG1HajMcD0,Top Singles: 1974 - 1979,https://open.spotify.com/playlist/4aRfDfqKrP3zUG1HajMcD0
0nnxeqPdtKEZJMxxR1dktu,Top Singles: 1975 - 1980,https://open.spotify.com/playlist/0nnxeqPdtKEZJMxxR1dktu
6tMLa2eiyjpG5lEupkFXyn,Top Singles: 1976 - 1981,https://open.spotify.com/playlist/6tMLa2eiyjpG5lEupkFXyn
3WtMjCiOEbET3Kcgv1HeH0,Top Singles: 1977 - 1982,https://open.spotify.com/playlist/3WtMjCiOEbET3Kcgv1HeH0
6QjfKxkFUmqJcFcdPQrbTS,Top Singles: 1978 - 1983,https://open.spotify.com/playlist/6QjfKxkFUmqJcFcdPQrbTS
5M6yQyMdcua4SvZNHDqWy2,Top Singles: 1979 - 1984,https://open.spotify.com/playlist/5M6yQyMdcua4SvZNHDqWy2
3htSWUUeQV7d7iKqbCTZhX,Top Singles: 1980 - 1985,https://open.spotify.com/playlist/3htSWUUeQV7d7iKqbCTZhX
5Xg9JrJd0Cpscfi1WE4YY0,Top Singles: 1981 - 1986,https://open.spotify.com/playlist/5Xg9JrJd0Cpscfi1WE4YY0
3YJsIHdC2nVNtGFRoZLp8C,Top Singles: 1982 - 1987,https://open.spotify.com/playlist/3YJsIHdC2nVNtGFRoZLp8C
24BQXJcPi654rCSiEBP3AI,Top Singles: 1983 - 1988,https://open.spotify.com/playlist/24BQXJcPi654rCSiEBP3AI
5EDS6uv8HhMt838RVufBVw,Top Singles: 1984 - 1989,https://open.spotify.com/playlist/5EDS6uv8HhMt838RVufBVw
7wbJM3k6vz2Q43A2UekgFc,Top Singles: 1985 - 1990,https://open.spotify.com/playlist/7wbJM3k6vz2Q43A2UekgFc
3NhxoLgRGjjs2ThPims9c5,Top Singles: 1986 - 1991,https://open.spotify.com/playlist/3NhxoLgRGjjs2ThPims9c5
4JI3S1X5NBgOm1ZzJLG4jT,Top Singles: 1987 - 1992,https://open.spotify.com/playlist/4JI3S1X5NBgOm1ZzJLG4jT
2Oc7OX5pBjQVZp6Be3bO5n,Top Singles: 1988 - 1993,https://open.spotify.com/playlist/2Oc7OX5pBjQVZp6Be3bO5n
2RdS6LjrJhpygo4dPZDsUA,Top Singles: 1989 - 1994,https://open.spotify.com/playlist/2RdS6LjrJhpygo4dPZDsUA
3HjIeEsuIs4Ig6OEhLC0cD,Top Singles: 1990 - 1995,https://open.spotify.com/playlist/3HjIeEsuIs4Ig6OEhLC0cD
0m7hQRcAN7cv5mH3tONFLM,Top Singles: 1991 - 1996,https://open.spotify.com/playlist/0m7hQRcAN7cv5mH3tONFLM
3h1dZISYlkDaMEadKneM2n,Top Singles: 1992 - 1997,https://open.spotify.com/playlist/3h1dZISYlkDaMEadKneM2n
375hXRjvudOF6yNKxNx4Wb,Top Singles: 1993 - 1998,https://open.spotify.com/playlist/375hXRjvudOF6yNKxNx4Wb
6EhDd2X7B6JPFsMuUmazm4,Top Singles: 1994 - 1999,https://open.spotify.com/playlist/6EhDd2X7B6JPFsMuUmazm4
2c7YtNmkzgqr3ka6OpFHcF,Top Singles: 1995 - 2000,https://open.spotify.com/playlist/2c7YtNmkzgqr3ka6OpFHcF
0u194yvqQ6ZsPAA5mSgtk4,Top Singles: 1996 - 2001,https://open.spotify.com/playlist/0u194yvqQ6ZsPAA5mSgtk4
2IXssGkr8Sua51PB4NWLPP,Top Singles: 1997 - 2002,https://open.spotify.com/playlist/2IXssGkr8Sua51PB4NWLPP
0NJbnbdGQgwBiBwAZGKywF,Top Singles: 1998 - 2003,https://open.spotify.com/playlist/0NJbnbdGQgwBiBwAZGKywF
2o1IYPxa4YoohJmhbnv6dr,Top Singles: 1999 - 2004,https://open.spotify.com/playlist/2o1IYPxa4YoohJmhbnv6dr
5IvoBH32l1IbxVCmJNTPyF,Top Singles: 2000 - 2005,https://open.spotify.com/playlist/5IvoBH32l1IbxVCmJNTPyF
5sQmCYXVgSKENGIIJKGrv5,Top Singles: 2001 - 2006,https://open.spotify.com/playlist/5sQmCYXVgSKENGIIJKGrv5
7bFqWMVXL7HNUiqKvMpjt6,Top Singles: 2002 - 2007,https://open.spotify.com/playlist/7bFqWMVXL7HNUiqKvMpjt6
7vQHAsy790e31L9OwDtX3n,Top Singles: 2003 - 2008,https://open.spotify.com/playlist/7vQHAsy790e31L9OwDtX3n
36njISF68BcWkCXRvz8z9M,Top Singles: 2004 - 2009,https://open.spotify.com/playlist/36njISF68BcWkCXRvz8z9M
5EkUCZJGCDc6QcrIZHz7iB,Top Singles: 2005 - 2010,https://open.spotify.com/playlist/5EkUCZJGCDc6QcrIZHz7iB
5DOK9w4Y6oANJf2Dx6h69G,Top Singles: 2006 - 2011,https://open.spotify.com/playlist/5DOK9w4Y6oANJf2Dx6h69G
1tBUr17nnRdE4WGKTwL4ll,Top Singles: 2007 - 2012,https://open.spotify.com/playlist/1tBUr17nnRdE4WGKTwL4ll
1MuQwiDJwsP4BL3FOLNywq,Top Singles: 2008 - 2013,https://open.spotify.com/playlist/1MuQwiDJwsP4BL3FOLNywq
2iAIWSTB0fDMuSW4oE0FuD,Top Singles: 2009 - 2014,https://open.spotify.com/playlist/2iAIWSTB0fDMuSW4oE0FuD
4P8i2sZFhTCPr87U9UpFiP,Top Singles: 2010 - 2015,https://open.spotify.com/playlist/4P8i2sZFhTCPr87U9UpFiP
4xCjB2mgZTWxgGYQdFXUIz,Top Singles: 2011 - 2016,https://open.spotify.com/playlist/4xCjB2mgZTWxgGYQdFXUIz
6QPWBw00dxCNWhDl5rXAwt,Top Singles: 2012 - 2017,https://open.spotify.com/playlist/6QPWBw00dxCNWhDl5rXAwt
0uTLk9lnjcsTZ7rxWMY0zW,Top Singles: 2013 - 2018,https://open.spotify.com/playlist/0uTLk9lnjcsTZ7rxWMY0zW
7LBEjlShhhzAfI5grE2Ql3,Top Singles: 2014 - 2019,https://open.spotify.com/playlist/7LBEjlShhhzAfI5grE2Ql3
54QX8IJIEdQrG1PdZfthA6,Top Singles: 2015 - 2020,https://open.spotify.com/playlist/54QX8IJIEdQrG1PdZfthA6
4cZBx9lI8SSsAT1lYRGOoj,Top Singles: 2016 - 2021,https://open.spotify.com/playlist/4cZBx9lI8SSsAT1lYRGOoj
2W8TLWefA9LCPpWo6B8i9I,Top Singles: 2017 - 2022,https://open.spotify.com/playlist/2W8TLWefA9LCPpWo6B8i9I
572UWQmL7UeDQdpMwRfnbo,Top Singles: 1958 - 1964,https://open.spotify.com/playlist/572UWQmL7UeDQdpMwRfnbo
6mvacET6V4o3fCJTGcTATN,Top Singles: 1959 - 1965,https://open.spotify.com/playlist/6mvacET6V4o3fCJTGcTATN
3uY7uHEYZIJ7vp2T3gnO7y,Top Singles: 1960 - 1966,https://open.spotify.com/playlist/3uY7uHEYZIJ7vp2T3gnO7y
44GW9fkd4p0EoUvnpcamG2,Top Singles: 1961 - 1967,https://open.spotify.com/playlist/44GW9fkd4p0EoUvnpcamG2
7CYHncyMjCZ6buH9ALnshN,Top Singles: 1962 - 1968,https://open.spotify.com/playlist/7CYHncyMjCZ6buH9ALnshN
1ts4VT7ENbrIbthD6feons,Top Singles: 1963 - 1969,https://open.spotify.com/playlist/1ts4VT7ENbrIbthD6feons
6H7YSPwIDRu882GaOdFK1R,Top Singles: 1964 - 1970,https://open.spotify.com/playlist/6H7YSPwIDRu882GaOdFK1R
5pERczXWfgSsL6jyjDboQ6,Top Singles: 1965 - 1971,https://open.spotify.com/playlist/5pERczXWfgSsL6jyjDboQ6
3YZsKIXEfYisxBB2kAkLgt,Top Singles: 1966 - 1972,https://open.spotify.com/playlist/3YZsKIXEfYisxBB2kAkLgt
7DrzEm5islWPeDD8Ywonp8,Top Singles: 1967 - 1973,https://open.spotify.com/playlist/7DrzEm5islWPeDD8Ywonp8
76msJPOhXEwSr18Lbev3u0,Top Singles: 1968 - 1974,https://open.spotify.com/playlist/76msJPOhXEwSr18Lbev3u0
4BdXsJRNf6MIy1iZAvUeKs,Top Singles: 1969 - 1975,https://open.spotify.com/playlist/4BdXsJRNf6MIy1iZAvUeKs
7JMKFJbM4vVElrtiJeRCZ1,Top Singles: 1970 - 1976,https://open.spotify.com/playlist/7JMKFJbM4vVElrtiJeRCZ1
0ZII5eiMZFHtfgnHgR7eye,Top Singles: 1971 - 1977,https://open.spotify.com/playlist/0ZII5eiMZFHtfgnHgR7eye
